,number_of_likes,caption
55,12,"Every ""loss"" is an opportunity for a lesson learned. #staywinning #opportunityineverysituation #iWin"
56,26,Mood. #friday
57,47,Risa & Ocean 🌊☀️
58,9,Sea world
59,182,31 💫
60,54,When you accidentally take a picture but the sunlight is super valid 😜🦋☀️☀️☀️ #sunshine #selfie #risa #random #shine #babygirl
61,101,#tbt me & my mf #boo || I love this girl ♥️ #Risa #Dasia #aka #kiesha #losangeles #girlstrip
62,26,I seeee youuuuu 👀👀👀 #happyhalloween #halloween2017 #halloweenmakeup #costumemakeup
63,54,Happy Halloween 🎃 💋Yesterday I had the pleasure of being @ebonyeyesmua model for this look. As you can see she is mad talented. #halloween2017 #halloweenmakeup #mua #denvermua #catwoman #catsofinstagram #costume
64,22,"I hardly see this chicken head, so when I do, I don't know how to act lol 😂 #sisters #mybaby #nochill #mylife #mybestfriend #sistersarethebest #risa #friday #mood #goofygirls"
65,70,"Excited to start this 30day challenge & get back on track with my fitness/health. The past 30 days have been tough & I lost focus for a moment, but I’m back & ready 💪🏼 #watchmework #goals #healthiswealth #gus30daychallenge #teamherbalife"
66,45,Flower 🌸 Child
67,23,Always been the way I move.
68,38,Mood. Throw🔙 Thursday. #TBT #😝 #bighead #risa #snapchat @risamarie7
69,19,If this isn't the truth. #getitdone #goals #mood #wonderwoman
70,24,"“Hey Alexa, play Victory Lap by @nipseyhussle” 🎶 “I’m the type that gon’ go get it, no kidding” #findyourpurposeoryouwastingair #doubleup"
71,3,This pic does not do this oscar style filet mignon justice. Ocean Prime goodness! 🙌🙌👏
72,98,Sister Sister. 👯‍♀️ #fbf #california #flashbackfriday #cali #spanishgirl #caroline #brickhouse #girlstrip #funtimes #losangeles #babysister #sisters #missher #wheresheattho #imlookingforher #tellhertocallme
73,32,"Weighed myself today and I have officially lost 34lbs since I started this lifestyle change in December. I'm not doing this to be ""skinny"" , I just want to be the healthiest version of me. #hardwork #dedication #lifestyle #gym #workhard #fit #fitness #motivation #fitmom"
74,48,"#tbt when the #summer sun ☀️ has your tan poppin, @anastasiabeverlyhills highlighter has your skin glowing and @sheamoisture has your curls right... you take selfies. #duh #summertimefine #risababy #risadoyouloveme #nah #ionlylovemybedandmymommaimsorry #jk #okayenoughdrakehashtags #bye"
75,77,I’m kinda cute with freckles 😁 /// snap👻👉🏼👉🏼👉🏼 @risamarie7 #friday #bored #selfie #filter
76,30,10.23 Reflection: “ Wish you would learn to love people and use things and not the other way around” #eyeswideopen #truelove #loyalty #connect
77,18,#♥
78,21,"My first big girl tattoo! Shoulder piece and it covered an old tat, wish I had a before pic #talent #tattoo #art #rose #blackrose #hummingbird @the_addictiondl thanks again!"
79,24,A little #whirl mixed with #absolutescore #mac #maclipstick my new fav combo #maccosmetics #risa #sunday #selfie
80,26,❤️😩😍 #mysonshine #lovethiskid #somuchpersonality #gq #fall🍁 #colorado
81,11,❤️Riding with my boo! #crusin #lovehim #mylilman #mybaby #traffic
82,40,"We don’t always hang out, but when we do it’s ALWAYS a great time. #ladiesnight #friday #denver #denvernights"
83,3,It's Friday!!!!!
84,12,
85,11,Me. #2moods & today I was bipolar and accomplished both lol!
86,75,◾️Throw🔙 #thursday ◾️#tbt
87,49,Happy birthday 🎊 to my Jenni from the block! Love you mamas! Hope your day is great! #18yearsstrong #friends since middle school bishhh #jennbaby #birthday #birthdaygirl @jennisalyce
88,19,Guess all my jewelry will be @tiffanyandco 🤷🏻‍♀️💟🎁 #tiffanyandco
89,180,"This is what happens when I’m bored at work, waiting for my code to finish processing 🤓 #bored #boredatwork #snapchat👻 #filters #risa #dataanalytics #dataanalyst #work #office"
90,14,As we approach Halloween week... #maskon #maskoff #👺 #👹 #payattention
91,3,#tbt my great-grandma.
92,47,You live & you learn. No “hey stranger” messages accepted here. 🚫🚷📵🚱 lol 😂 #bestsongonthealbum
93,16,You know as soon as I heard they did engravings I had to throw a pineapple 🍍 on it 😆♥️☺️🙃 #newcharm #latebirthdaypost #spoiled
94,22,🙅🏻‍♀️😆
95,23,1 of 3 smiles that keep me going. #mymadibaby #madisongrace #seriously #icannotdeal #nowdoyouunderstandwhysheisspoiled ❓#babygirl #iloveher
96,19,We da best! * in my @djkhaled voice 😩😆 #thickthighs #browneyes
97,33,Bloom & Grow. 🌻 #onedayatatime
98,30,Mejor amiga @mrsxlimit 😍😘 matching jean jackets & all 😩😆😂 ♥️
99,24,Exactly. Duh 🙄 #lol 😜💁🏻
100,2,Bye Baltimore; it's been real 😜
101,17,My sister from another mister 😝 love you my Cambodian queen! 😘😘 @Mrs_sannysaunders
102,26,Happy Friday 😀 #lessonslearned #experiences #life #perspective #nobaddays #postivevibes #positivethinking #postivemind #positivelife #views
103,22,Love this girl ♥️ #twinning #babygirl #😍
104,38,That part. “Looks will get you in the door but it’s your brain that will keep you in the room” heck I probably quoted that wrong but ya get the point #morethanbeauty #deeperthanlooks #valid #realone #gotboth #winning #looksonlygetyousofar
105,38,#fbf #curlyhead #washday #from #wet to #dry #love #curl #bored #hair #curlyhair #naturalhair #hairstyle #badcurlsclub #washandgo #washngo #curlyhairdontcare #curly #wavyhair #devacurl
106,113,#tbt #babygirl #4thofjuly #2019 #july #summer #risa #redwhiteandblue
107,62,"I ain’t have time yesterday, but today I have time lil baby... hope you shine lil baby... 💎 ✨✨ #tbt #throwbackthursday #lilbaby #timeisoftheessence #patience #risababy"
108,37,"Exactly. A whole research presentation with facts, not assumptions. Lol 😂"
109,17,#tbt to when I finally lost 35lbs and thought I was cute lol! Gotta get back on it after I have this baby. #fitmom #tbt #igotpregnanttwoweekslater lol #istillworkout #sometimes
110,52,Because my sister said I looked cute & proceeded to take photos of me 😍❤️😂 @_krisg93 #picoftheday #sundayfunday #sisteract #thatsbae #poseforthecamera #lovergirl #sistersarethebest #encouragement #complimentsomeone #buildeachotherup
111,15,"If you know me, you know me 🤷🏻‍♀️ #bigfacts #nocap #hustle #grind #motivate #repeat #doubleup #risa #ambition #facts"
112,13,"So we had a mini photo shoot at work today we had to pick a random prop to show our fun side. I did makeup, music and the color red 📷😬💄💋🎧🎶"
113,30,Because this filter helped me express my inner lioness 🦁 #curlyhair #girlswithcurls #lioness #selfie #snapchat #risamarie7
114,9,My baby yesterday for his kindergarten graduation. #proudmom #isaiah #myson #graduation #izzymack #sonshine #babyboy
115,139,“Only beggin’ that I do is beggin your pardon” #risababy #risa #losangeles #istheremore
116,90,Yesterday. 🖤
117,14,Exactly. ❣️#workhard #grind #ambition #beattheodds #smart #talented #focused #levelup
118,28,✌🏼
119,19,#whynot #dreamer #thinkoutsidethebox #pushlimits
120,33,Man sayyyy lol #minime #kids #act #appledoesntfallfarfromthetree #momma
121,16,Happy Monday folks. #mondayquotes
122,26,Reevaluate & Refocus ▪️ #health #wisdom #money #meme #lifestyle
123,49,The perfect melody 🎶 #tbt #throwbackthursday #goodmorning #selfiegamestrong
124,17,#life #hobby #hobbies #gym #food #naps #naptime
125,6,Last nights shenanigans; Foam glow 5K #crew #run #crewrun #squad #5k #5krun
126,9,In line to start my journey through African American history. The wait is crazy & it's pretty hard to get tickets but I always find a way! Lol and the wait is going to be so worth it 😬
127,44,Because I love this stupid filter 🙄🤷🏻‍♀️#selfie #snapchat
128,68,I don’t like to talk when there’s nothing else left to say... 🔇▪️🔹#ihearyou #actionsspeaklouderthanwords #listen
129,27,Best Friends Reunited ♥️ love you! #BBsForLife #haha #insider #loveher #newyear #2018 @mrsxlimit
130,41,Throw🔙 to 1/1/18 #ganggang #sisters #newyear #2018 #squadgoals #bbs #mysistersarebetterthanyours 🔝✔️🚺💕
131,23,Actions >Words
132,13,#word #life #beautiful #improve #grow #bebetter #thinkpositive
133,10,Happy St. Patrick's Day! ☘🍀 my baby turned 10 months today! #sheisamazing #growinguptoofast #madisongrace
134,22,Hahaha I kid! I kid! Of course my talent list is wayyyy longer 😉 lol but I am pretty good at these things #today #humor #laughalittle #fridayeve #ineedcoffee #ineedgym #ineedtogetoffinstagram #lol
135,14,#cousins #instababy #3monthsapart #bestfriends #emmausdavid #madisongrace
136,18,#lessonlearned #lifelessons #beautyoflife #live #love #learn 💟
137,15,28 feels good. I am excited for this next year of life and what it has in store. Thank you all for the birthday wishes and love. It really means a lot. #heresto28 #happybirthday #happybirthdaytome #28 #july7 #seven7 #risa
138,32,💕💞
139,6,Why do they grow up so fast? 😟😭😭😰
140,1,"When people ask me what I am in school for and I say epidemiology, majority do not know what it is. Just read this in my textbook, and I think it does a great job of explaining 📚 #epidemiology #diseaseprevention"
141,36,"No other way. My goal is always to inspire, motivate & challenge those around me to do better; strive for more.✨⚡️#goalgetter #be #life #motivate #womeninbusiness #grind #stepyagameup"
142,20,#nationallipstickday #mac #maccosmetics #heroine #💋 #💄
143,9,Love my baby! & love the fact that she is 10 and uses the correct you're. #thatsanotherstory #happybirthday #daughtersrock #lovemyprincess
144,36,This has been my mood all week 🤓 #fbf #nerd #statistics #dataanalytics #mood #happyfriday #friyay #selfie #queen
145,46,Successful conference; now some needed #MeTime #youngleaders #educatedwoman #healthcare #projectmanagement #PhDStudent #restingBFace lol 😜😩❤️
146,16,#tbt 2007 Risa lol 😂
147,17,
148,19,Theee struggle. Lol 😆 as I lay here in bed fighting the urge to partake in #nationalcheesecakeday when I need to be in the gym 😩😕🤤😋
149,14,Squad!
150,8,My princess fell asleep next me! Love this girl! 😍👑💝❤💗💜💤💤
151,12,#Memories ❤️ 🌊☀️🏖
152,15,•••
153,11,Happy 6th birthday to my baby boy! I'm in my feelings! Can't believe my sonshine is 6!! 😩😳 #wheredoesthetimego #son #birthday #july9 #2016 #babyboy #isaiah
154,6,Up close and personal :) 😊🐬🌊
155,12,Oh just missing the beach and west coast already. #takemeback #iwantbeaches #imnotreadyformonday #backtowork #blah #losangeles #sunset #beach
156,2,#tbt Risa in '07
157,14,I do this so often lol then I think nah I'm good. I need to guard my mouth and taste my words before I spit them out. #thinktwice #youmightregretitlater #textedwordsarethesameasspokenwords #theyhurtjustasbad #maturity
158,16,My babies today at red rocks. Love them! #saturdayfun #redrocks #kids #love
159,4,How about this for a #TBT me Falis and kris as youngins lol ☺😳😂
160,185,Sometimes bathroom selfies are necessary 💥 #risa #thursday #millenniumtour
161,28,Jai babyyyyy ♥️😍 #myheart #princess #minime #bestfriendgoals #adorable
162,17,"Today was a good day; got some well needed relaxation, sunshine and family time. Love watching my son and nephew play together #itsthelittlethings #memories #cousins #colorado #sunshine #fall🍁 #momentslikethis"
163,17,#Risa #fbf #afewdaysago #friday
164,53,#tbt #risa #curls
165,8,#curls & #lipstick guess my Friday turned out okay! 😝👄💄💋 I bet you can guess who I'm hanging out with (@ebonyeyesmua ) #nofilter #naturalcurl #curlgurl
166,57,"My sis looking like oooooohh, your sis looking like nah. #lol #tbt #babysister #sisters #throwbackthursday #curls #curlyhair #naturalhair #risaandkris #forever"
167,24,"#intuition #descernment #vibes #energy #educatedguess whatever you want to call it, I’ve always been good at. I know almost instantly if something is off. ♋️🤨❗️💯"
168,23,@jheneaiko music always aligns with my life & she did it again. how did love 💕 get away from us? | from #whilewereyoung to #wastedlove
169,8,"Jai; Coronado, CA 2013"
170,59,💎🐱
171,35,#throwbackthursday #parents #mom #pops
172,50,"#tbt Risa, no filter. Just #naturallight & #rbf 😩😂"
173,19,"Went to my first SAS Global Forum this week, and it was great. #cantwaitfornextyear #healthdata #analyst #statistician #statistics #learn #career #growth #levelup #bossbabe #phdstudent #epidemiology #epidemiologist #denver"
174,48,🗣 Risaaaaa! #myiphonepulledthisup lol #siristalker #me #face #risa #selfie
175,7,Squad! #squadgoals #weweredeep #horse #tappingintomyinnerpocahontas #birthday #birthdaycrew #crewlove #0808
176,20,My point exactly #dope #queen #boss #grind #moves #ikeepmoving #neverslowdown #grindonturbomode #compareandcontrast #ohnowyousee
177,13,"Growing in this daily. Sometimes I let my emotional connections get the best of me. But I am a very logical person, so training myself to observe and not always react or speak. #lessonslearned #growingpains #growth #observe #actions #actionsspeaklouder #noreaction"
178,106,#tbt #risa #selfie
179,27,H A P P Y B I R T H D A Y to this pretty lady! #happybirthday #2017 #friendship #smile #itsyourbirthday #celebrate #denver
180,28,#location #whereimat #student #phd #latenights #inspire #motivation #selfimprovement #slay #goals #goaldigger #grind #mondaymotivation
181,15,#motivationmonday #goals #goaldigger #happymonday #monday #life
182,33,Flower child. 🌺 #throwbackthursday #toearlierthisweek
183,36,
184,14,Happy birthday to my baby brother who isn't a baby anymore 😩 I love you June!!! Xoxo
185,43,#Halloween #weekend #3blindmice #wherearetheothertwo? #waitforit #illgetpicslater #selfie #🎃
186,30,
187,21,Last Night was so much fun! Thank you to all my friends and family that came out to celebrate my 28 years of life. Love you all! #birthdaycelebration #ipartyallmonth #28 #topgolf #denver #5280 #friendsandfamily #risa #birthday
188,10,"Sister, sister <3"
189,18,Aww my baby pics are here 😍❤️⚾️
190,18,Remember that. #onlyone #you #bethebestYOU
191,7,Where am I? #viewfrompatio
192,43,#sundayvibes #smile #selfies #selflove #risa #2017
193,33,Let me explain...
194,14,"Yeah, I did that..."
195,52,Because filters are fun duh 🙄 💫🐯
196,30,I'm in the gym like where my friends at??!!! Solo mission #backday #abs #cardio #gymflow #ambition #gains
197,70,Enjoying my final days of my 20s; Saturday I’m THIRTY! Yay! Oddly enough I’m super excited for my 30s; always have been. #july7 #birthday #itsacelebration #1988 #29andfine #risa #reesah
198,5,Jai & @_kris_raine_
199,3,"Dolby theater yesterday. Hollywood, CA pre-oscars, oscar set up"
200,37,Best of both worlds #curlyhair #straighthair #naturalhair #snapchat #filters #snap #hair
201,52,#sisters #seester #squad #squadddd #ladies #crew #risas #chicas #margaritas #haha #irhymed #bars #mixtapedroppingsoon #fromsnaptothetrap #beonthelookout #👀 #🏚 #insider
202,32,Today was a success 💕💖 #happybirthday #birthday #girls #sisters #bigsis #lilsis #maybabies #may17 #may27 #2 #11 #theygrowupfast
203,22,"Another day, another gain 💪🏼 time for some circuit training @cacdtc #tuesday #workout #gains #fitness"
204,4,Oh just riding 🐎🐴
205,28,DVSN concert with my girls ♥️ #dvsn #music #ovo #rnb @dvsndvsn #morningafter #morningaftertour
206,29,#tbt to when I had bun buns & thought I was cute 🤣😕😩😭#throwbackthursday #dog #whatupdog #buns #curlyhairstyles #curlyhair
207,33,Me. Some say this is my weakness. I see the beauty & good in the most broken people. Typically those who don't see their own beauty & potential. Sometimes ppl just need to know they're worthy. #beauty #worthy #potential #gift #beautifulpeople #beautifullife
208,43,My sister. My best friend #loveyou #1of4 #mysistersaremybestfriends #bigsisterlittlesister 💕💞♥️
209,30,When they say you post toooo many #selfies so you make a decision to post one #everyday #lol #petty #pettywap #maskon #maskoff #followmeonsnap 🤙🏼✌🏼✌🏼😜 @risamarie7
210,10,"Once again, @jheneaiko on repeat all day. #triggered"
211,23,My #curls were #poppin #today sad I didn't get a non #filter #pic before the #wind #hit 😭😨🌬➰➰➿➿〰✅🖤🖤💁🏻 #curlyhair #curlygirl #curlyhead #risa #filterselfie
212,15,Both a blessing and a curse. I pay attention. #iknow #discernment #details #readbetweenthelines #igotit
213,17,"It's Friday, the sun is shinin, I'm off (thankful). I'm bored, my curls look decent (selfie). 😝 #curls #curlygirl #naturalhair #curlyhair #happyfriday #friday"
214,13,Madison Grace
215,12,Look who is ready to bring the new year in! #2016 #NYE #babygirl #Madison S/O to auntie Maddi @ajs_mom2012 for the cute #nyedress ❤️
216,31,Let this be relationship goals. Some of y’all focused on the wrong thing.
217,23,
218,205,"13yrs ago you changed my life. My mini me, my inspiration. Because of you I’m better & I know you’re watching me so I do better; grind harder. Love you always! Happy birthday baby girl 💛 @theyluvvjai #birthday #13 #teengirl #teenager #helpme #imnotready #teenagegirls"
219,13,
220,17,Haha this was me today smh #legday #legdayproblems
221,30,The #lighting in this pic though 😩 #hit my #eyes perfect 👀 #ladiesnight #throwbacktuesday #smokedpurple #maclipstick #curlsandlipstick 💋💄🤳
222,8,My baby on her horse 🐎
223,44,I’ll just leave this right here.
224,40,Grace ♥️ #madisongrace #babygirl #love #smile #happiness #bliss
225,51,#sisters ❗️#squad 👯 #wcw 👸🏻 #selfie 🤳 #love ❤️ #mysquadisbetterthanyours #sistergoals #4deep #ggirls
226,27,Word ✊🏼#happytuesday #confidence #believeinyourself #beagoodperson #maketheworldabetterplace
227,47,#itslate #imtired #justfinishedhomework #haventpostedaselfieinawhile #lame #risa #roses #sunday #waititsmonday #imnotready #startoverweekend #oldpic #newtoyou #selfiesunday #im15minslate #mybad #illdobetternexttime #april #spring #phdstudent #phd #ineedtwoofme #notenoughtime
228,4,Colorado Athletic club #gymflow #morningcardio #afternoonWorkouts #TRX #HIT
229,17,• 💕💞💖• #dope #soul #heart #change #life
230,101,Days like this make me miss moments of bliss 🖤🔆🌴#happiness #bliss #losangeles #sunshine #risa #mondayblues
231,7,#tbt Young Risa! Don't I look innocent? Lol
232,4,#Throwbackthursday well kinda lol
233,35,#mondaymotivation because with this weather imma need it! 🙄☁️☁️ this was #aboutaweekago #weekago #gymismyguy #gymselfie #gymtime #workout #gains #weightlifting #cardio
234,8,💯
235,11,Repost from @curliegirlie143 #reallife #curlproblems #theyhaveamindoftheirown #neveradullmoment #curls #lovehaterelationship
236,21,"Do you follow me on snap? If not, get to it! 👻@risamarie7"
237,27,These smiles make it all worth it. #iftheyrehappyimhappy #merrychristmas #christmas2016 #my🌎 #mybabies #siblings #love #tistheseason #winterwonderland
238,65,We mastered the art of sublime; our type is harder to find. -Cole World @realcoleworld #kodtour #jcole #jcoleconcert Go ahead and put your heart in a click ♥️
239,7,Truuee!
240,14,às vezes 💭
241,28,#facts #wednesdaywisdom
242,56,"So I’ve been ridiculously busy, but don’t think I’m not getting it 💪🏼😉 days 4-7 of the #gusabsandbootychallenge #progress #friendworkout #healthyrecipes #flexfriday #lifestyle #fitness #motivation #goals #work #dontgiveup #abs #booty #challenge"
243,38,KOD Tour; swipe ➡️ #denver #jcole #2018
244,31,Baby girl. #sisters #babysister #love
245,23,SC: risamarie7 #follow #monday #mondayblues #lastmondayofthemonth #happymonday #mondaymood #september
246,8,SCREAMING HAPPY BIRTHDAY to my baby brother! Officially 21! Where does time go? I am so proud of you! You are such an amazing young man. I couldn't have asked for a better brother. Love you forever! #brother #brotherandsister #birthday #lovehim
247,42,"🎶Hair smells like the tropics, body looks nice 🎶 #curlyhair #workout #bighead #naturalhair #ineedtobeinthetropics #vacation #whereareyou #curlygirly"
248,21,Sister sister! My baby sis & I 👯‍♂️👭❤️ #loveher #sister #sistersister #sistergoals #sisterlove
249,4,"😩😂 LOL! This was me today; a 30 min cardio session after heavy leg workout, I was running but it felt like I had bricks strapped to my ankles... Smh"
250,37,This vacation was definitely needed. #grateful #life #grindlikethattoshinelikethis #workhardplayharder #backtocoldcoloradotomorrow
251,20,Serious family meal prep! Up until 11pm cooking but I'm dedicated to my goals #hisandhers he wants to gain I want to lose; let's get it! #mealprep #fitmom #fitness #fitmeals #imready
252,10,#mood #sleepy #coffeetime
253,139,My life is too crazy no actor can play me- J. Cole ♥️ last night was one for the books #KOD #KODTour #jcole #risa #denver @realcoleworld #jcoleconcert
254,5,Cali 🌴🌴☀
255,26,#squad #nye2016 #happynewyear #sisters #ganggang #ladies
256,27,"Have beauty in your soul, tangible beauty is temporary #heartoffinegold #monday #vibes #vitamind #risa #waypastskindeep 💛"
257,51,Chi Vibes. Something about Chicago... #southbeach97s #vspink #kod #saturday #memorialdayweekend
258,33,This past weekend I got to hang out with my besties from college. Lord knows I missed these ladies & it was way over due! #girlstrip #blackhawk #lastminute #adventure
259,65,Honey 🍯 Bear 🐻 #risa #filterselfie #goodlighting #spanishgirl #spanish #portuguese #sunshine
260,32,"So today was the official day 1! & I did abs/squats with my friend Madison 😆😍😩next time I’ll record her, it’s adorable ♥️ #gusabsandbootychallenge #mommydaughter #workout #motivation #day1 with my #day1 #abs #booty"
261,36,"& then maybe, just maybe, we can relate."
262,82,Forever Piña 🍍 #risa #pineapple #pineapplehead #crown #pinacolada #curls #summer
263,84,"I’ve been inside, you know I like to lay low. #niceforwhat #workhard #bougiebadandthick #risa #living"
264,25,Had this conversation with my daughter today ♥️ #word #onmymommaghee #beyou #trueself #beautiful #stopfrontin #isthatyou
265,15,My birthday boy on the fire truck #firetruck #birthday #party #mybestfriendisaFirefighter
266,6,😝😜😁💪💪 my life right now #mecca #turnt
267,185,🏴
268,28,Did you say #nationalsiblingday ? Because I have a lot and they're all #dope ✊🏼 #winning #squad #crew #team #siblings #family
269,69,"Risa, Reesa, Reesahhh, Risaaahhh. #2018 #risadoyouloveme #areyouriding #summer #vibes"
270,110,“You should smile more” Me: 😑 #rbfproblems #rbf #risa #triggered #normal #face #smile #curls #curlyhair
271,19,💕✌🏼
272,21,#dogoftheday #puppyface #snapchat #puppylove lol 😂 🐶🐩
273,12,Beach girl
274,44,#tbt to when my family thought it was funny to make side by side pics 😒 🙄 and clown 🤡 #moana #risa #twinsornah #lookalike #nah #funny #family #jokes #throwbackthursday #theygetonmynerves #flowercrown #bunstyle #curlyhair #curls #disney
275,161,💚 🍍| #risa #fbf #neon #sisters
276,8,🌹💐🌹❤️😍
277,14,
278,11,Big facts; lil baby Risa lol #mood #lilbaby
279,161,When someone has the audacity to tell your spoiled a** “no” 😒🙄 tf you say?!? #kidding #notspoiled #okay #maybe #slightly #brat #forever #rollingmyeyes #eyeroll #profesional #risa #oldpic
280,42,Dallas was fun 🖤Time to book next trip ✈️ #travel #reuniontower #dallas #texas #fivesixty #november
281,13,"Today was a good day, I completed my first 14er. It was no lie the hardest thing I have EVER done. I would be lying if I said some cliche like ""you never know how strong you are..."" Today was another lesson of total dependency on the Lord and relying on HIS strength. No way I could've done it on my own strength. I wanted to quit and cry numerous times but I kept reminding myself I was there to learn a lesson and I didn't want to miss it. I also got to enjoy beautiful scenery and mark something off my bucket list. Ended the night with the lunar eclipse. A day I'll never forget. #love #live #life #14er #grayspeak #grayspeaksummit #thelordisgood #lunareclipse #september #27 #14ft #bucketlist"
282,11,Their smiles; can brighten up my darkest day 😬👧🏽👦🏽👶🏽☀️❤️
283,11,#word ✊🏼😜😎
284,24,#mondaymotivation #focus #securethebag #selflove #goals #selfimprovement
285,5,Before & After thanks Kristen! 👍❤
286,143,My #wcw will ALWAYS be my #sisters ❣️ #sisterlove #familyonly #mysistersaremybestfriends #youandyoursister #🤫
