,number_of_likes,caption
47,56,"Friends who journey together ... stay together!
In 2016 I stood by her side and watched her marry an amazing man and yesterday she did the same for me!
120 + lbs lost between the two of us 😁

Deciding to join her and pay it forward by helping others reclaim their health the way we have reclaimed ours has brought us even closer!
I love this incredible woman and couldn’t imagine her not sharing this day with me ♥️
.
.
.
.
#love #marriage #weightloss #bride #bridesmaids #healthcoach #newname #november #bestfriend #mybiggerlife #goalsachieved #transformation"
48,5,"This Smile reflects how I feel about making it through a weekend celebration with my Fiancé for his birthday and staying in line with my goals! .
〰️
.
My primary choices of wanting a Healthy Body, Healthy Mind and Healthy Finances helped me make daily secondary choices that supported my bigger goals!
.
〰️
.
We had a great weekend, we both enjoyed a really good dinner out, beautiful waterfront coffee house and time with our friends. He enjoyed some sweet treats, champagne, and what looked like a delicious dirty chai!😋
. 〰️
.
I had all my alternatives ready to go! I didn’t “miss out” on anything or feel deprived. I felt really empowered and come Sunday I was so thrilled with myself that I had a big win! Deciding to live a healthier life doesn’t mean your life has to stop or you can’t celebrate with loved ones. ♥️ I would love to share the power of daily choices with you! DM me 😊
.
.
.
.
#mybiggerlife #celebrate #lifelongtransformation #optimalhealth #stopchallengechoose #habitsofhealth #love #datenight #fiance"
49,17,"You can’t out run a bad diet! Exercise can be an enjoyable pass time if you’re physically and mentally in the right place! .
.
.
#mindset #healthcoach #holidays #newyou #newme #fit #lifestyle"
50,5,🦃♥️
51,5,"The fact that he never complains about photo ops is just one of the many reasons I love him 😂😍
.
.
.
.
#lovehim #austin #downtown #throwback #healthcoach #explore #mybiggerlife #happiness #love #fiance #citylife"
52,5,"I loveeee trying new fruits and veggies now! That feeling when you take a bite and you’re like is this going to be disgusting or delicious ! 😂 This one is a winner! Fuyu Persimmons 😋
.
.
.
.
.
.
#fruit #yum #persimmons #wholefoods #sprouts #heathcoach #healthy #mybiggerlife #healthylifestyle"
53,5,"While I’m anxiously waiting for my box to arrive my coach recommended I try to make a Lean and Green meal! Can I say yummm so much flavor😋( I know the pictures don’t convey that 😂) I made sure to read up on the daily allotments for condiments and fats beforehand. The daily condiments can look intimidating at first glance but then I started cooking and was pleasantly surprised.
I LOVE to meal prep so I had to do a bit of math here and that’s just not my thing lol but I did it 8 meals prepped and ready! Yay! 〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️
On the left is a tweaked version of:
Sandyskitchenadventures - Broccoli Chicken Dijon
I just doubled the recipe and replace half the broccoli🥦 with yellow squash , because I love squash!
@sandyskitchenadventures thank you for the yummy recipe!
〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️
On the right is my own creation and it’s awesome!
1 Lean (Ground turkey)
3 Greens (Cauliflower rice, Red bell pepper, and Zucchini)
2.25 Condiments (Salt, Pepper, Taco seasoning)
1 Healthy Fat (Olive Oil)
I plan to make a detailed list of my favorite recipes while on this journey. I’m so excited!
.
.
.
.
#healthyeating #leanandgreen #transformation #weightlossjourney #healthyliving #mealprep #healthcoach"
54,6,"My Fri-Yay moment !! Logging in and seeing this number 🎉 19!

19 people who I’ve been able to reach and restore hope in!

19 people who decided to reclaim their health and change their lives!

19 people who have also impacted my life by allowing me to partner with them on their journey!

When I became a Health Coach I had no idea how it would change my life. I had a passion for health & wellness that I knew I wanted to share. That passion continues to grow daily but it’s not just for health & wellness it’s for people.
It’s a passion to show people they can become the person they envision in their mind! I’m so grateful for the opportunity to share this gift ♥️"
55,32,"Do you ever have those days where you feel like you’re on cloud ⛅️ 9?
I’m having a lot of these days lately!
I 💯 accredit these awesome days to my new health habits!
You can have these days too🔆! DM me!
.
.
.
.
#texashealth #atxhealth #healthyeating #lifelongtransformation #mybiggerlife #healthyliving #weightlossjourney #journeytohealth #healthhabits #health #coach #healthcoaching #joy #freedom #blessingsonblessings"
56,20,"Compliments the the Chef , he’s too good to me ! 🥰
.
.
.
.
#yum #healthyfood #thanksgiving #greens #protien #healthcoach #partner"
57,5,"If you fail to plan, you plan to fail 👌🏾
.
.
#snacks #lifelongtransformation #healthcoach #flyhealthy #hummus #cheese #yum"
58,5,"I did a red eye last night, so when I got home. I needed quick and easy, rotisserie chicken, spinach, cherry tomatoes and greek vinaigrette 👌🏾
.
.
.
.
.
#easymeals #healthcoach #salads #chicken #tomatoes #simple #cheap"
59,12,"What an important relationship it is! How often do we neglect ourselves and put everything and everyone first?
.
.
.
.
#healthcoach #change #challenge #bodypositive #bodygoals #relationshipgoals #selflove #healthylifestyle #healthyweight"
60,16,"Be Kind it’s good for the soul! .
.
.
.
#morningmotivation #kind #kindness #challenge #healthcoach #coach #growth #love #atx #texas #soul"
61,5,"I left that someday mentality behind and started working on truly trying to make an impact on this world. In America obesity is common, serious and costly.

According to the CDC: * The prevalence of obesity was 39.8% and affected about 93.3 million of US adults in 2015-2016. * Obesity-related conditions include heart disease, stroke, type 2 diabetes and certain types of cancer that are some of the leading causes of preventable, premature death. * The estimated annual medical cost of obesity in the United States was $147 billion in 2008 US dollars; the medical cost for people who have obesity was $1,429 higher than those of normal weight.
These statistics continue to rise and my passion to help people get healthy continues to grow! The joy of helping someone change the trajectory of their life is an incredible feeling ♥️
.
.
#healthcoach #purpose #passion #challengeaccepted #lifelongtransformation #mybiggerlife"
62,5,"Don’t get caught up in the instant gratification trap! Transformations of mind, body and spirit take time ♥️ be patient and stay consistent !
.
.
.
.
.#time #patience #growth #seeds #healthcoach #transformations"
63,40,"I still remember how I felt after seeing the picture on left. Don’t get me wrong I’ve always had confidence. However, I have not always felt comfortable in my skin or clothes and this night was one of those nights. I told myself it was the angle and went on with my night.

When my health started to reflect my unhealthy lifestyle that’s when I realized it wasn’t the angle, it was something I had to address. Having extremely elevated cholesterol and inflammation in my body at 26 wasn’t something I was proud of. Having my Dr tell me if I didn’t change something I would be put on cholesterol medication, and that it would be a shame because I’m so young was a wake up call.
This is what I mean when I say I reclaimed my health ♥️
Same dress 👗 whole new me!
.
.
.
#healthcoach #healthyweightloss #mybiggerlife #newbeginnings #journeytohealth #happiness #joy"
64,5,"You know the whole birds of a feather thing 💁🏾‍♀️👌🏾
.
.
.
.#healthylifestyle #positivevibes #positivity #healthcoach"
65,21,"Perfect transition meal out! Simply and so tasty 😋 .
.
.
.
.
#salmon #asparagus #outback #healthyfood #lifelongtransformation #healthcoach #eatingout #health"
66,5,"One of my favorite things to do is go to a coffee shop and reflect on my past week and the week coming up! How many of you can relate?
.
.
.
#coffeeshop #create #growth #healthcoach #wellness"
67,25,"The smile I get when I get to go home to my honey 🍯 and once I get my first cup of coffee ☕️!
.
.
.
.
.
#coffee #travel #happiness #healthcoach #flightattendant #fiance #love #honme"
68,5,"I have fully changed my mindset... things don’t happen to me they happen for me! I’m so grateful for all the things God blocked me from that simply were not for me ♥️
.
.
.
#godisgood #godislove #mybiggerlife #wellness #bestlife #healthcoach"
69,17,"Simplicity is the theme today... little berry yum and chamomile tea. I’m fighting off a cold, so a little intentional self care is needed 🧘🏾‍♀️♥️
.
.
.
.
#positivevibes #tea #selfcare #selflove #lifelongtransformation #journeytohealth #healthylifestyle #healthcoach #peaceofmind #peace"
70,5,"Wow how true is this!? Big changes require courage and taking a leap of faith!
What’s holding you back from taking control of your health?
Private message me and let’s talk! December can be your month! 🙌🏾
.
.
.
.
#growth #change #weightloss #healthcoach #challenge #december #lifestyle #brave #courage"
71,39,"Happy Habit of Health Moment!🎉
My Fiancé loves hiking basically, he loves all things involving physical activity. Me … not so much I felt like I couldn’t match his endurance and I hated sweating on TOP of feeling sluggish. So this first picture on the left is from 3/6/17 it was the last time we went on a hike together (I complained the whole time and wanted no parts of it)
〰️
.
TODAY we went on a hike I PLANNED! He was shocked when we arrived at the park. It was amazinggg I kept up with him effortlessly, felt so light on my feet, and who cared about the sweat I was having a great time! .
〰️
.
I lost a good amount of weight before this program BUT I didn’t gain any enhancements to my well-being. Yes weightloss is a huge catalyst toward optimal health but it is not the end goal. Fueling my body with what it NEEDS, being mindful of my daily choices and sleep have given me so much more than I could have imagined!!
.
I’m learning SO much that I don’t even question if I’ll be able to maintain after I complete the current plan I’m on.
So cheers to the small wins, cheers to improving well-being and cheers to an awesome community of support! .
〰️
.
If you’re not already part of this community please DM me I would love to share it with you! .
.
.
.
#journeytohealth #freedom #healthylifestyle #mybiggerlife #nature #weightlossjourney #optimalhealth #healthcoach #atx #texas #weightloss #atxwellness #health"
72,44,"It’s been YEARSSSS since I actually enjoyed shopping and I mean for anything clothes, bras, shoes, etc. 👗👙👠
.
.
To be able to walk into a store and be excited about shopping again is amazing. So much freedom brought on by putting my health first!
I almost immediately reached for the flowy dress and then had to remind myself you don’t have to camouflage anymore!
Truly living a bigger life ♥️
.
.
.
.
#mybiggerlife #journeytohealth #weightlosstransformation #transformationtuesday #habitsofhealth #freedom #atxhealth #atxhealthcoach #texas #blessed #summer #positivity #wellness #wellnessjourney #healthcoach #coach #romper #shopping"
73,5,Self care ♥️
74,5,"Go seize the weekend! Make the most of it 🌨or☀️!
.
.
#potential #seizetheday #healthcoach"
75,23,"I’m so enjoying this fall season 🍁 Perfect weather for journaling goals and of course a little yoga 🧘🏾‍♀️!
.
.
. .
#fall #yoga #healthcoach #healthyweight #lifelongtransformation #flyinghealthy #flightattendant #travel #commitment #growth #challenge"
76,5,"To be honest I don’t even know my weight in the picture on the left if I wasn’t already over 200 lbs I was close. I do know my weight in the picture on the right 😊, I also know my cholesterol markers, my avg. blood pressure and all those other important health factors our doctors inform us of usually once a year.

How many of you look through old pictures and have no idea where you were in your health?
Taking control of my health and actively participating in every aspect of my life has been amazing! I never imagined living a life this full!
You can gift yourself a priceless gift this Christmas 🎄
Your health!
You only get this one life, make the most of it! Message me your health goals!
.
.
.
.
#healthcoach #mybiggerlife #holidays #christmas #newme"
77,5,Game changer !!
78,5,"Easy lunch for the win! Full of flavor and aligns with my goals! .
.
#healthyfood #goals #healthcoach"
79,5,"Face to face Friday! Wow so many changes in between these two pictures!
I’ve grown, I’ve failed, I’ve succeeded and I’ve transformed! There’s more than 70lbs in between these two pictures there’s a whole new person.
I continue to strive to be better everyday 🤗
.
.
.
#healthcoach #lifelongtransformation #mybiggerlife"
80,5,"We all have internal conversations sometimes they aren’t beneficial to our health or our growth! Be mindful of self - talk today. 🌱
.
.
.
.
#am #earlybird #healthcoach #positivity"
81,5,"Easy Night tonight!

1 Lean
""Real Good Foods” Makes a great alternative to traditional pizza, grain free & gluten free.
Half of their 7” Pizza counts as 1 full Lean!

3 Greens
1.06 oz - Spinach
6.34 oz - Roma Tomatoes
2 tbsp - Walden Farms Caesar Dressing
.5 Condiments
1/4 tsp - Pepper
.
.
.
.
#pizza #salads #wednesday #easy #midweek #healthylifestyle #healthcoach #itsbeenaday #realgoodfoods"
82,5,"Today was such an awesome day for me! I’ve been attending and giving to CLC Austin since 2016. As a flight attendant I always said my schedule was too unpredictable to really get involved in church. As you all know I’m currently breaking through so many limitations I’ve set for myself in my life, well it's because God has shifted so many things in my life.
So today the announcement came on about the Start Here class and I thought today would be a good day to go see what I can do to get actively involved. Not only did I find some awesome ways to get involved BUT I officially became a member of Christian Life Church here in Austin and I’m SO excited! God’s timing is so incredible, every aspect of my life is improving and growing I couldn’t be happier!🤗
I’m working toward that sweet spot of Optimal Health and feels amazing! .
.
.
.
#clcaustin #faith #sundayblessings #mybiggerlife"
83,5,"The picture on the left was from a trip we took to Dallas for my Goddaughters birthday, I had such a great day.♥️ BUT I vividly remember being so uncomfortable the entire day. 😣
These jeans were the only jeans I had that didn’t stretch. 👖
The shirt was the only shirt I had lose enough to hide how tight the jeans were. 👚
I remember playing on the floor with my Goddaughter and the jeans digging into my stomach I was so uncomfortable! I obviously needed to go up a size but I refused to. 🙅🏾‍♀️
When I saw this picture I was so unhappy with it, I didn’t have anything to cover my stomach with expect my arm and that didn’t do much to camouflage. So I cropped it chest up before I posted it.💁🏾‍♀️ That was norm, camouflaging, cropping or just avoiding taking pictures sitting down.
NOW 🌟
No more cropping
No more camouflaging
No more discomfort

I feel so free and so comfortable in my clothes and skin! So thankful for my program and my commitment to bettering myself!🤗
.
.
.
.
.
.
#october #lifelongtransformation #mybiggerlife #comfort #weightloss #healthyweightloss #happiness #healthcoach #health #atx #texas"
84,5,"Treating your body well by giving it the nutrition it needs will lead to so many benefits in your overall health.
I’ve learned so much, and would love to share it with you! DM me and let’s talk about your journey to health.
.
.
.
.
#journeytohealth #healthcoach #texas #southaustin #northaustin #wellness #wellbeing #nutrition"
85,5,"So many blessings this year and so much to be thankful for! My heart is so full and I’m so grateful for the challenges, the triumphs and the losses because I learned from them. This year I was stretched and twisted but I didn’t break. God lifted me and carried me to the other side.
I shed a lot of baggage 🧳 this past year physically and emotionally. I made room for all the blessings God was trying to give me. I felt like my hair was the last piece of baggage I needed to drop off. So four days after the wedding with my husband 🥰 by my side for emotional support I chopped it off!
I feeeelllll amazing!! I felt relief come over my whole body when she snipped off the pony tail! I turn 28 on December 10th and I get to walk into a new age with a new mindset, new body and a husband! ♥️
.
.
.
. #thankful #blessed #purejoy #wellness #healthcoach #mybiggerlife #gratitude"
86,19,"I was having a conversation with a friend of mine awhile back when I was at the 50 lb weight loss mark. He said have you ever tried to lift a 50 lb weight and thought about How you used to carry that around all day.
Last night at the gym I tried and I was barely able to pick it up! Then I added 20 lbs to symbolize my 70 lb total weight loss. Wow!
The weights above symbolize what I’ve shed! So grateful 😊
.
.
.
.
#weightloss #healthcoach #newme #newyear #happiness #mybiggerlife #atx #texas"
87,5,"It’s time today’s the first day of fall🍂. It’s a whole new season, let’s talk about your goals this weekend and start you on a path of reclaiming your health! 😊
.
.
.
#healthcoach #passion #weekends #newbeginnings #fall #healthyweight"
88,5,How true is this! ♥️
89,14,"If my watch doesn’t care that I’m sick, I guess I shouldn’t use that as an excuse! Zicam and Yoga it is 🧘🏾‍♀️
.
.
.
.
#austinhealth #healthcoach #yoga #movement #lifestyle #lifelongtransformation #healthyliving #tea #cold #positivethinking #healing #applewatch #activitytracker"
