,number_of_likes,caption
33,25,Happy Mothers day to this beautiful woman!! Words cannot describe how much i love her 💗😘
34,7,#mood
35,26,We met at freshmen orientation for college and the rest is a history filled with tons of laughs and great memories 💛💙 So happy for you!!
36,67,About last night... 😉
37,18,have faith friends #rp
38,25,Breakfast with this crazy girl lol 😜 #TheOriginalPancakeHouse #Addison #SaturdayBrunch
39,45,"#Passion2018 was the best way to start my year! Praising Jesus with 30,000 other young adults was AMAZING ❤️❤️ Feeling blessed, confident, and ready to be bold for the glory of God 🙌🏾"
40,45,#mom ❤️❤️❤️
41,9,✌🏾️🌈🌎
42,17,Making friends at the lake yesterday #SneakyPetes
43,47,Heading back to Dallas but first... Lemme post a selfie 😉 Ps. Yea I cut all my hair off 🙈
44,34,#me #bored #saturday #housearrest #bedroom #wallart #someoneentertainme #hashtagoverload #lol
45,47,One time for the one time
46,12,#turnuptime #pregame #DowntownDallas
47,70,"Wedding vibes, family vibes, good vibes all around 😊❤️"
48,28,Everybody knows where everyone goes and anything goes on a Friday night 😉 #FGL
49,7,Only way to start a #mondayMorning. I said Lynn and they put Glen😐 haha. 4 for you #GlenCoco You go #GlenCoco haha
50,66,I wasn't ready for 2016 and had a lot of struggles but I'm so ready to take on 2017! 😊💪🏾#newyearnewgoals #newyearsameme #blackgirlmagic
51,100,"As I was walking to a #SXSW show a local photographer stopped and asked if he could take a picture. He explained how he was taking pictures to highlight the gentrification of East Austin. Though I was not affected by this cultural shift, I was happy to be a part of his story. This picture shows the Chalmers Courts (low rent public housing) on the right and the Eastside Station apartments (starting at $1500) on the left. “Two worlds separated by a narrow street” is how the artist describes it.
For the full story and pictures go to: https://efephotography.com/2018/03/21/east-austin/"
52,27,Been workin too hard lets get into some fun shit 😉 #notreallybutreally #donttripImwearingatop
53,13,😂😂😂 HAPPY BIRTHDAY TO THE CRAZIEST FRIEND I HAVE!! @missdiose my life wouldnt be as amazing and funny if it werent for you. Heres to your 25th! Love you!! 😘🎉🎈🎉🎁💝🎂😜🎊🎈🎉
54,23,Ooo kill em 😉 #TexasHoldEm #Poker #ranalltheguysoffthetable 💁
55,13,Po' it up Po' it up #crownandcoke
56,27,"#FlashBackFriday 😎 #sxsw14
@kels_daddy @missdiose"
57,5,HBD @kels_daddy #SYT #moneybags #whofilmedthis #firstIGvideo #sillyassvideo #bestfriends #nomorehashtags @missdiose
58,45,#FB to last Friday standing in the rain for 5 hours... still didn't get to see Big Sean & Migos.... And now I'm sick 😣😣 #sxswHangovers
59,37,Hold on I'm coming home 😊✈️ #denver #colorado #303
60,31,What function are we?? #mathteachers #nerdingout #algebra #lategram
61,55,I hope my black skin dont dirt this white dress 😉😘
62,37,First time at the gun range 😁😎. I think I have a pretty good shot with the 9mm ☺️ but if you look close I burnt my chest with a shell 😫😫 haha
63,33,Happy 4th 🇺🇸
64,32,Cousins divided lol #GoBroncos
65,27,"I wander, I change, I doubt, I grow... I may seem to be distant but my love is still there"
66,27,A lil bedtime pregame #PeppermintTea #JournalNotes #MindBodySoul
67,48,Had such a good time at the show last night. Laughing is definitely the best medicine 😊#humanbeingtour #johncrist
68,159,I don’t teach to be recognized. I dont work for rewards. I don’t need acknowledgement for doing what is expected of me. I take this award as a symbol of God’s love and grace for me ☺️ #teacherlifeblessed #doitforthekids
69,17,Driving around earlier and caught this view #downtownLA
70,97,"Twinning with my fav @ahdazsa 💛💛 Cinderella is a little jealous though 😄

#clcaustin #clckids #teacherlife"
71,20,Getting flowers always makes me special 😊🌹
72,98,"I had such a great time in CO with my family; it was exactly what my heart needed 😊❤️
.
.
.
.
.
Adventures included: buying new Broncos gear, practicing trick axe throws with my sisters and BILs, seeing some scrolls from the Dead Sea, taking my niece to swim class, going up against an 8yr old in a science Fact or Fiction game, seeing the beautiful Royal Gorge, laughing with Kevin Hart live, having the best 4th of July BBQ, and best of all reading books to my niece!!"
73,10,One of my favorite things about Valentines day 😍😋
74,16,Leaving Austin and I already miss it. Austin feels like Colorado. Feels like home. 🏡💛
75,23,"A row all to myself 🙌
#AA ✈️"
76,10,Had a football test at work. Pretty proud of how many I got! #HowManyCanYouName? #AreYouReadyForSomeFootball?!
77,88,F R I D A Y
78,16,Don't judge me! Ok actually i dont care haha this is like my favorite holiday song 😃😃😂😂 #holidaymusic #90s #nsyncwasthebestboyband @monibrew2012 will back me up
79,14,#SundayFunday
80,19,😐
81,22,Pop all the balloons & spit in the punch 😜😎 #25thbday #Vegas #bestFriends
82,38,My favorite green scarf 😊💚 #HappyMonday
83,17,#repost #SundayFunday 😊🚣🏽
84,14,Finally back in texas #roadtrips #TAF #KOd shes gonna kill me for this one haha ... Hardly home but always reppin #NoCo #GoBears #AlumMater @missdiose
85,49,Hello Hello
86,42,
87,8,"#FIFA #WorldCup2014 #Colombia
☕️💋 (Ok ok i just stole this cup from @missdiose 😄😄 i dont watch soccer lol)"
88,17,Saturday night family BBQs 💛
89,26,#MoniDirty30 #NYE #sisters 💙❤️
90,16,Mellow Yellow.
91,29,I love this candid pic of us & Your wedding day (morning & night) is one of my favorite memories. So glad to have a sister like you! Love you @monibrew2012 #nationalSiblingDay #tbt
92,13,"Panel of former NFL players at church this morning. So cool to hear their stories of how faith and football went together. (Left to right)
Octavious Bishop - Justin Blalock - Quan Cosby - Aaron Ross - Cory Redding"
93,66,My favorite Austin activity #humpday #teacherlife #summerdays
94,26,Yesterday's @baddie_brunch with @ldkaye #blackgirlmagic
95,22,#CompanyPicnic #FavCoworkers #HappyFriday 😜✌️
96,45,So that was fun😃😃 who’s ready for round 2?! 😄😄
97,11,Isnt my God Dog the cutest?! 💙💙
98,10,Chop Chop 💇
99,38,Wednesday...
100,15,The happy smile before the devastating loss
101,64,A night out with my faves
102,18,Word. ✌️#rp
103,38,#NoMakeupMonday 😊
104,76,All I want for Christmas is snuggle time with my niece ☺️ 💕
105,35,Selfies before the night starts 💚💋 @missdiose
106,25,PineappleUpsideDownCake 🍍🍒 baked by yours truly ☺️
107,39,"Two generations of Nesbitt cousins 💜💜 #Thanksgiving17 #heartfull
📸 cred: @melah0807 😘"
108,97,"“I know the difference in blessings and worldly possessions” - Chance the Rapper
#acl #goodvibes #scsawitfirst"
109,26,😄😄😄 Too lazy to do anything
110,34,On Wednesdays we skate!
111,10,Only trust God. Never man. 🙏💛
112,15,No more CO plates 😢😫😫#ImNotReadyToBeATexan #StillGotMyCOLicenseThough #INeedABroncosPlateCover
113,62,Hardly home but always reppin 😉🐎 #BroncosGang
114,31,Finally got to try these!! Lol 😋😋
115,33,"#GameFace #BroncosGang 🐎
#GangBanginOnIG 😄😄"
116,21,Happy Birthday to my beautiful sister!! Hope you have a great Dirty 30 day 😉🎂😜🎉🎉😃🎈
117,135,"“...and I ain’t got time for you
telling me what I’m not
like you know me
well guess what...
I KNOW WHO I AM”
#thebreakupsong #francescabattistelli"
118,3,Tonight is the last Porch of 2014 😩😩 @theporch #ThePorch #Dallas #7pm #BeThere #ComeAsYouAre #WeAreAllSinners #ThankGodForHisGrace 🙌🙌 #hashtagoverload lol
119,32,#fridaynight #photoshoot #makeup #blackisbeautiful 😍😍😍😍
120,15,Card from my coworkers. #encouraging💁 #tears😢 #strength💪 #faith🙏 #1monthcountdown😬 #bittersweet😐
121,36,More birthday celebrations with @cynthia8907 @ldkaye and @steph_vasquez_ 🎉🎉
122,10,Another Halloween TBT
123,18,Gaaaahhhh lee!! 😍😍😍 My first #mcm goes out to @michaelbjordan
124,21,Our fav spot for Sunday brunch after church ☺️
125,39,Minus the bullshit life's great #theFaderFort #SXSW2015 #ATX #jackLIVE
126,24,
127,45,Happy Saturday 💜
128,15,In celebration of #FridayThe13th 💀🔪#CriminalMinds #NetflixBinge
129,24,🍀🍀🍀
130,10,12.14.12
131,30,"⬛️◾️◻️◾️⬛️
#latepost"
132,9,Early #valentinesday gift ☺ I have the best sister and bro in law!! ❤💙
133,20,Seems like I just landed.... Bye CO...
134,23,Birthday Shots!! #tequila #IAlmostDied #FunnyFaces
135,70,"The best memories come from the best of times, which can only come from the best of friends💜"
136,22,#bonfire #beach #420 @guerrillactin
137,10,A member bought me coffee and a muffin 😃☺️ totally brightened my morning!! Just a reminder how God can use other ppl to show his love. I so needed that today 🙏❤️
138,45,Crew love 😎
139,14,Doing this thing with @kels_daddy #30daygreensmoothiechallenge #health and #happiness
140,56,"My classroom isn’t quite complete but I am so excited and proud of my #WordWall 🤗
Inspired by the amazing @megfischer81
Assisted by @keenap_"
141,27,#firstdayoff #howispentmysummervacation #teacherlife #imlovinit #blackgirlswhotan 😂
142,22,This is so me 🙈🙉🙊 lol #IDGAF #illsettlewhenim30 #impicky #icutguysfornoreason #holdingtryoutsformynewteamsoon 😂😂
143,52,"Keena,
You are amazing, inspirational, trustworthy, generous, and the absolute best friend a girl could have. I feel so blessed for the friendship we share. Love you much. Happy Birthday beautiful!😘 💜🎉 (Ps. sorry about the snow. We will soon be in Miami soaking up the sun 😎☀️👙🌊)"
144,38,Life is good ☺️#NYE #MoniDirty30
145,46,Waiting in line for Ricky Rozay #sxsw #selfie #daydrinker #starbucks #vodka #likeaboss
146,43,#ACLfest2015 #ACLfest #ACL2015
147,20,I want my hair light like this again but somebodyyyy doesnt like it 😒😔 #tbt #summer2010 #cali #berkeley #alcatraz #imonaboatbish
148,40,Happy Birthday Kelsey Rae!!! 😘 #july18th #OnTheRunTour #Htown #beyonce #jayz
149,18,I drive a #Jeep with an 18gallon tank so miss me with that $5! Haha #repost #gas #PSA #brokepeople
150,32,Add me on snapchat @keatra11 #GoBroncos
151,9,"""If you see more than whats in front of you, you might see more of heavens view"" #np #SiriusRadio #theMessage #DavidDunn #ChristianRock"
152,21,Til next time.... #VegasSkyView #IAmSoTired #INeedAWeekToRecover #AreWeHomeYet?!
153,31,I know i look good but look at this daddy behind me 😍😍
154,15,Look at you... Now look at us 👀 @missdiose @kels_daddy
155,14,Happy New Year!! Its 2013 thought Id hop back on this lol
156,24,😂😂😂 i do ask too many questions 🙈 the food question is legit though!!
157,18,I dont eat chicken or beef so I get crab legs for dinner 😊😍😋
158,19,Word. #rp
159,31,#moviedate #TLAM2
160,57,Today is my Friday 🙌
161,53,This year was absolutely amazing! I had challenges but have grew so much and accomplished more than I ever thought was possible. Teaching has given me a passion and purpose in life. I am so grateful for all the blessings God has given me this year and can't wait to see what he will do next year ☺️☺️ #teacherlifeblessed #swipeleft
162,25,Reminder....
163,28,The infamous last night selfie
164,54,"May 7th, 2011. It's been 4 years, 3 cities, & 5 jobs since I graduated college lol. What a journey! Excited to see where God takes me next ☺️ #tbt #blessed #collegegrad #UNCO #life #journey"
165,29,Hosting tonight- come see us!!! #trinitygroves #chino #luck #dallas #saturdaynight #datenight #myrestaurantisbetterthanhers 😜
166,25,
167,17,Dinner by Candlelight
168,42,HappyThanksgiving from Austin!
169,27,#palmSunday #checkmyfit #ilookgood 😉
170,46,Another awesome worship service with @taurenwells 🤗 My church has the BEST Wednesday night services!!
171,17,Recapping a great weekend with old college friends. #hopeartgallery #graffiti #timmcgraw #countrymusiclines #goodadvice 😊
172,32,☺️💗👰🏽💍 #weddingsmiles #latergram
173,21,Tomorrow.... #repost
174,25,This was such a fun day! Glad I was able to go home for 24hrs to celebrate my best friends 25th bday ☺️ did you watch the video? 😂😂 #crazylegs #wildhair #NewAdventuresOldFriends @keena_p_ @msaustin_ @jazm_ne @d_a_troche
175,13,#saturdaynight #chillin #drinking #family #friends #stopcallinmebabyface #im24!! Lol (ive gone hashtag crazy lol)
176,49,
177,9,My Kelsey got pinned! 😊 #nursingschool #graduation #dinner #cheddars #friends #celebration @kels_daddy @missdiose @reeseu85
178,23,☕️☕️☕️ please
179,16,Me my love last night 😊💗 @missdiose
180,5,Havent done a #tbt in awhile. Found this pic the other day. Miss you girls!! @abenson26 @hechtk
181,19,Quick stop in #Vegas. Played the slots and won nothing 😔 lol. #gambling #pitstop #roadtrip
182,29,#tbt to my birthday 4yrs ago. That was the best birthday weekend!! @staysjr @missdiose @keena_p_ @d_a_troche @senor_k_rod @chucc_c_hnic @a_troche_ous
183,10,Happy Halloween! #tbt #collegeparties #UNC #greeley @missdiose @jonahd23 @stillyilly @laceycooley @ajthegod @masochist34
184,33,
185,35,#ATX #reunited
186,30,polka dot photoshoot 🔵⚪️🔵
187,34,Thuggish Ruggish Bone 💀
188,36,Don't let Monday get the best of you
189,60,Traffic Selfie 🚦
190,48,Wayyyy Up 🙏🏾🙏🏾🙏🏾 #blessed
191,27,💋
192,46,Lets Goooo 🏈 #GameDay #Broncos #cowboyboots
193,34,My coworkers decorated my desk ☺️ ready to start my bday weekend!
194,12,🍻🍻 #Oktoberfest #VA
195,8,"""The caged bird sings
with fearful trill
of the things unknown
but longed for still
and his tune is heard
on the distant hill
for the caged bird
sings of freedom"" -Maya Angelou

I was gonna post this on Sunday from my patio & didnt... Crazy how life is... #RIPMayaAngelou"
196,21,Dec. 97' #tbt #family #christmas #matchingoutfits #homemadeshirts #hobbylobbypatches #jeanonjean 😄😄
197,66,"Leaving CO with a SPLASH 💦😄 thanks to my step sister and brother in law!
#welcometothejungle
#mymomgotsick
#2yroldaintscaredofnothing"
198,106,"This is the first Easter that I haven’t been sad that I’m not around my family. These are just a few of my loving friends who made it a great weekend 😊💛 #Easter2019

Ps. Pastor photobombing us was the funniest!!"
199,37,Well at least one of our teams won 😕 #ChristmasFootball #brotherinlaw #luckynumber7 #roethlisberger #elway
200,16,#RP 😂😂😂😂
201,47,Thanks for coming to Dallas and celebrating another year with me!! @keena_p_ 👭💜
202,103,"Money don't make [us] happy, and a fella can't make [us] fancy. We're smiling for a whole notha reason😆😆 #shining #newbeginnings #Godgotus"
203,49,🍉
204,37,🍉🍉
205,15,Roadtrip!! Headed to Austin for the weekend! #atx #6thSt #halloweenweekend
206,59,I have 2 hands 🙌 1 beating heart 💓 it's gonna be alright ☺️ #26🎈
207,9,#bathroomdecorations #newart #cleanfreak #kirklands
208,11,Mondays Survival Kit. #TAF
209,16,
210,53,Today was a great day filled with fun Christmas festivities 😊🎄🎅🏼 best part- winning 2nd place in the Ugly Sweater contest 😃😄 #squad #gingerbreadman #homemadesweaterswag
211,5,Morning swim ☺ #hungover #hyatt #downtownHtown
212,9,#razzoos #fridaynight #fishbowl #6liquors #turnup #turndownforwhat #drinkdrankdrunk #dumbhashtags lol
213,18,Love this pic! #SXSW #ErykahBadu #nofilter #nozoom #frontrowpic photocredit: @kels_daddy
214,58,"Time waits for no man.
I dont either."
215,62,Hanging with my mom and sister last night ❤️🤗
216,57,Took a nice walk this morning despite the chill. Love spending time with my mom 🤗💗
217,73,Good Vibes. Great Friends 🍒
218,23,...😁
219,37,No work today! #HappyFriday
220,31,Swerve.
221,9,Wearing purple for @kels_daddy and mama Reese 💜🙏
222,28,WANDERLUST🍃🍃🍃
223,23,Mi familia 😘 @aanesbitt
224,11,Met some canadians... The foolery 😂😂😭😭 @missdiose
225,31,#SundayFunday
226,28,Got my #FluShot today. I aint playing with these ppl in Dallas!! Lol
227,26,Whoops #XLIX 😄😄
228,23,Bringing 88' back 😉😘
