,number_of_likes,caption
145,7,happy new year breaux
146,5,view from the office aint bad
147,3,#photoshoot #portfolio #igotnext
148,1,Guarantee less than 5k of these made
149,31,firefly✨
150,68,"""oh em geeeeee buy our tickets to the Kinsey Reporters before prices go up and I WRETCH""

the best live sketch comedy in Denver is available this Friday at 8 PM! Tickets at $5 til the day of the show so get em now! Beryl's Brewery. 31st & Blake!
#Denver #Colorado #denvercolorado #denvercomedy #coloradocomedy #sketchcomedy #sketch #comedy #livesketchcomedy #kinseyreporters #silk #thingstodoindenver #denvernights #denvernightlife #nightlifedenver
#beryls #brewery #craftbeer #supportlocal"
151,11,missin my mrs @mallorysau Hawaii gimme my girlfriend back
152,21,my #wcw is @mallorysau bc she is such a powerhouse. excellence is her middle name. she gets better and better && never lets the haters get in the way. my wcw is my inspiration.
153,18,Company Holiday Party w/ my love @mallorysau #powercouple #happyholidays #loveofmylife #noneedforamistletoe
154,81,"I remember driving you across Earhart taking you to Curtis. It was always a miserable drive for both of us. It seemed like we were so far from where wanted to be. It felt like that drive was going in the opposite direction. Here we are, exactly where we wanted be, all those years ago. This a happy birthday to you @ninofresco504 but it’s a warning shot to the world. This man is coming for you ... he wants everything they said he couldn’t have, and more."
155,47,"all summer sixteen

lookin for revenge

(backstage @ Voodoo before Rap Scallions)

#denver #colorado #denvercolorado #denverliving #denvernightlife #thingstodoindenver #denvergram #denvercomedy #denverimprov #localcomedy #locallaughs #improv #musicalimprov #hiphop #voodoocomedyplayhouse"
156,14,hey everybody tell @mallorysau to go on a date with me
157,4,#youngMarley #voodookidd #swagup #SoHi #itsAmovement #milehilifestyle
158,10,they will see us coming from such great heights @mallorysau #denver #breakfast #denverbiscuitcompany
159,80,"the stage is my sanctuary.
#denver #colorado #voodoo #voodoocomedyplayhouse #comedy #improv #freestyle #denvercomedy #localcomedy #actor #improviser #comedian #model"
160,118,
161,10,#repost #saints #jetlife #robryan #geauxsaints #jetsgeaux
162,3,#SundayFunday #mimosas #brunch #thelobby #chillsohard
163,60,"happiest of born days to my breaux @saulgoodman5280
You're everything to me. I'm nothing without you. You're the ying to my yang the zig to my zag. I used to yell at you cuz you never called CRACKBACK. You taught me a lifetime of lessons in one summer. We're everything they said we wouldn't be.

Mile High Dreams
Skyline Schemes"
164,49,"pics @howdybrandon took are up on the Wilhelmina Denver site!!! #denver #colorado #RiNo #artsdistrict #model #photography #wilhelminadenver
#dreads #dreadlocks #dreadlockmodel #africanamericanmodel #blackmodel #levi #handm #forever21men #michaelkohrs #fresco"
165,33,"👻 frediikidfresh for more of the same

#denver #colorado #downtowndenver #snapchat #model #actor #improvisor #writer #dreadhead #greeneyes #hipster #hypebeast #DAD #jetlife #fresco"
166,65,"10 • 21 • 91 •
nothing was the same
•
happy earthstrong King
#neworleans #louisiana #bourbonstreet #birthday #happybirthday #brothers #localssometimesgotobourbon #notheydont #shitshow #fresco"
167,80,"iron sharpens iron.
#denver #colorado #denco #303 #birthdaybash #happybdaycurt #nativ #nativnightclub #VIP #bottleservice #domperignon #greygoose #saturdaynight
#brotherfromanother #homies #bestfriends #blackmenwithstyle #fresco #igersdenver"
168,48,"What A Time To Be Alive

#denver #lohi #highlands #rockymountainshowdown #coorslight
#raybans #bullheadjeans #fallfashion #mens #menswear #mensstyle #mensclothing #dreads #dreadlock #dreadhead"
169,93,
170,42,"Father's Day was lit

#Denver #colorado #downtowndenver #denverparks #parksandrec #playtime #wrestling #toddler #strongkid #biracialbabies #mixedtoddlers #interracialfamily #fathersday #fresco"
171,20,"this was right after @spitta_andretti gave me dap.

I unno if it was the leather Saints hat that I was rockin, I unno if it was the fact that I knew all the words to every song, or maybe it was the fact that he seen me at every show he's done in Denver but he made sure to give me dap and that meant the world.
People say it's just music but for some of us it's bigger. I came up off this mans music. I've grown as his career grown. His music the soundtrack to this movie that is my life. We ain't even done yet"
172,63,"so here's the thing: if you're at my moms house on a sunday you go to church. you don't have a choice, even if you grown and you have a little family of your own.
#neworleans #louisiana #midcity #nola #sunday #sundaybest #sundaycandy #church #unitedmethodist #churchflow #interracialcouple #interraciallove #toddlers #mixedbabies #familytime"
173,127,"pouring myself into this guy.
more time, more adventures, more laughs, and many more memories.
#denver #colorado #fivepoints #5points #museum #history #blackhistory #fathersday #fathersontime"
174,9,"""This world is a comedy to those that think, a tragedy to those that feel."" Horace Walpole

beautiful 8 week run for CATV @ Voodoo Comedy Playhouse

#comedy #improv #denver #actors #comedians #improvisor"
175,12,shiiiidddddd Uptown NOLA & the Chi Hunnids???? it's a wrap. #uptown #neworleans #hundreds Chicago #brothers #jetlife #allme
176,7,
177,69,"my heart is still full, my spirit is still on fire. this tuesdays Urban Leadership Foundation Gala was one for the ages. I’ve never been on a room with such powerful, intelligent, community focused people; let alone an event that celebrated BLACK excellence. I said little but learned so so much.
#denver #colorado #5points #RiNo #urbanleadershipfoundation #denvermetrochamberofcommerce #blackexcellence"
178,2,#whodat
179,10,no squares shall enter the circle of winners #nosquares #jetlife #jets #justenjoythisshit #homies #4life
180,19,mile high sunsets are the prettiest #denver #nofilter
181,69,"me and @ninofresco504 was bayou ballin baybee
#neworleans #louisiana #bayou #bayoustjohn #midcity #midcitynola #bayoubeergarden #beergarden #patio #jamesonshots #budweiser #lunchboxspecial #litlitlit #stussy #obey #levis #acidwash #fresco #brothers"
182,10,Black Irish Boy @seany_b_
183,7,this #throwbackthursday is for the people I've lost over the years. #RIP Marion Chapman. You would be so proud of the man I am despite things you saw me go thru. I'm not done. Im working for you. We goin straight to the top.
184,85,New Orleans is for luvrs
185,36,"that moment when you waited til Friday to buy your tickets to the Kinsey Reporters so tickets went up to $10 but you still going because you need a good laugh after a long week.
Beryl's Brewery. 8 PM. $10
#denver #colorado #denvercolorado #denvercomedy #coloradocomedy #sketchcomedy #livesketchcomedy #kinseyreporters #thingstodoindenver #denvernights #nightlifedenver #denvernightlife #supportlocal #beryls #craftbeer"
186,11,Instagram. It's art bae. #sillygirlfriend #mygirlfriendisacomedian #loveisart #isartlove #filtersonfilters #filterlife #happysadderday #thankful #mygirlfriendbetterthanyours #mygirlfriendmakesmesmile
187,97,"you got 14 bricks in that bag right there??? well listen let’s get lunch this week and talk about how you can leverage our services to maximize the value of each one of those bricks.
#denver #colorado #blackchamberofcommerce #marchmadness #networkingevent"
188,6,@drewtucker88 @the1don ain't nobody fresher than my clique
189,17,"#happybirthday to my brother, my best friend and my hero @ninofresco504"
190,102,"day drinking on magazine.
Martin Boys have more fun.
Martin Boys do it better.
Martin Boys got the Gift and the Curse

#neworleans #louisiana #gardendistrict #jetlife"
191,4,girlfraaaannnn
192,85,"first day of school finna be a breeze

#denver #colorado #firstdayofschool #kindergarten"
193,13,me & @will23hap chillin rooftoppin
194,26,i will forever remain faithful New Orleans @ninofresco504 #neworleans #saints #whodat #geaux #thursdaynightfootball #brothers #neworleanssaints
195,14,"KUM

#Denver #denvercomedy #fridaynights #thingstodoindenver #laughs #coke #jarule #aaroncarter"
196,4,this humdrum town
197,7,Whiskey & a Live Band with my brother is blissful #bayou #bayoubeergarden #midcity #neworleans #live #livemusic #bluegrass #whiskeyshots
198,24,my god is @mallorysau beautiful. I'm the luckiest guy in Denver. had an amazing date night @ Linger #datenight #linger #powercouple #girlfriend #instagood #instafresh #Denver #Highlands
199,24,gettin my mind right before the week starts #beignets #dessert #neworleans #saints #whodat
200,94,"lifestyle.

#denver #colorado #RiNo #artsdistrict
#dreads #dreadlocks #dreadlockmodel #africanamericanmodel #blackmodel #urbanmodel #naturalhair #naturalhairmodel #greeneyes #naturaleyes #lighteyes #skagenwatch #uniqlo #levi"
201,84,"#Repost @justingreatplumage with @get_repost
・・・
Season 2 “Pancho” now available #justingreat #season2"
202,53,"some modeling jobs are more fun than others. (product cannot be shown yet)
#denver #colorado #bouldercolorado #modeling #printmodel #modelphotography #basketball #ballislife #hoopdreams #dunks"
203,181,"So many things I want to say. So little time. I'm so happy you're not hurting anymore. I'm so glad you're at peace. As much as this hurts I'm so thankful to have just known you. Much less be loved by you. You're the best person I've ever known. That's not a stretch or fantasy I've made up. You are the best person I've ever known. Thank you for being you. All I can say is thank you. You brightened the world and my life. You brightened the lives of people I introduced you to. You've shaped me as much as any family member or friend. I'm not ready to live life without you. Even when we hit our rough patch we talked everyday. We were each other's person. You showed me a love that I truly didn't know was possible. A feeling I didn't know existed. Genuinely a whole new world. I'm sad because you're gone but eternally grateful to have be blessed by presence and grace.
Rest In Peace Mal. I love you."
