,number_of_likes,caption
80,11,"Cheers, America! #regram #champs #sisterstrong #happy4th"
81,59,🖤
82,67,So... age is humbling 😂🏀🥈#gomom #3on3 #aintasgoodasweoncewere
83,27,❤️🔥 #goals
84,27,🌙✨ //summer nights// #ineedabiggertruckbed @cool1124 @deeanncooley
85,22,Future barista in the making! We ❤️ @blessedbrews !!! #lenirae #coffee #bigred #summerlove #blessedbrews #riseandgrind
86,4,Morning in Boulder with @cool1124 #daffhappy #sisterstrong #colorado
87,18,I get to hang with this amazing family!!! Thank you guys for being so good to me! I ❤️ you!!! @brooke.montague #sawyerhazel #bronconation #colorado #bleedorangeandblue #bronconation
88,16,Am I smart yet? @cool1124 @ohmeakulpa #reunion
89,16,
90,44,It’s Brew:Thirty☕️☀️
91,57,"Oh Hey, Popcorn 🐴🍿 You’re a Queen @kassiebug716 and now I’m obsessed with your horses. 🐴☀️🌵"
92,17,So is life... 👌
93,5,When the Broncos aren't playing... 😴 #bruce #frankie #sundaynightsnugglesesh
94,16,So excited to spend the weekend with this smokeshow 🔥😘@scumdawgmillionaire74 #cooleypower #beerandbacon #lovethislife #mcdreamy
95,18,Let's get this day started!!! ❤
96,8,8 second ride. #rodeo #colorado #bluemoon #cowboyup
97,29,I live in a postcard! #colorado #nofilterneeded #livesimply
98,11,❤️🏀❤️ This game... 🙌#marchmadness #basketball #loveit
99,60,Technically... not my fault.🤷🏼‍♀️
100,40,"If my eyeliner is winged, I'm at my best. I have nothing more to give. 😂🤷🏼‍♀️😇 #sorrynotsorry #itiswhatitis"
101,13,"😂 The struggle is real... #thestruggleisreal #middlechild #usedtoit
@cool1124 @deeanncooley"
102,20,🙌
103,21,Zero fun was had this weekend. 🙈 #selfiesandsnapbacks #raiseyourhandif #thisisgoingoneoftwoways #mypeople
104,30,Coffee Break ☕️ #bruce #greatestdane
105,44,Cheers to friends who become family! ❤️ @brandi719 #talkthirtytome #makingmemories
106,15,Happy Easter! 🙏
107,50,"Happy Birthday, Elvis! I can't believe I've been an uncle for 4 years already!!! Love you, nugget! 🎉🎈🎂 #elvis #theking"
108,12,She has my whole heart!!! ❤️😎 #lenirae #doingauntiethings #auntieday #coolkidsclub #stopgrowingsofast
109,7,True Life! Haha #teacherlife #backtoschool #ilovemyjob
110,18,This life is a gift ☕️ #teathoughts #perfecttiming #zenvibes
111,25,Best day of December... so far. 🎄🎅🏼🎄#holidaycheer #tistheseason
112,11,Patagonia Twinning @brooke.montague #sawyerhazel #auntieisreadytoparty #colorado #bottomlessmimosas
113,69,Coffee is life. 🙌🏽💄☕️💋#lipstickandlattes
114,37,☕️
115,7,#nightcap 🙏 #lovethislife 💜
116,7,#trustgod #faith 🙏
117,72,
118,55,This place is magical 🌲☀️⛰ #colorado #havinganicelife #zenvibes
119,23,🐛••• 🦋 #trusttheprocess
120,7,We're not lost... #whichway? #portland @deeanncooley 😳😱😆
121,26,My friends > Your friends 😈💉💀💄💋 #halloweekend #thegirls
122,75,Missing this little cowboy❤️ #elvis #theking #proudauntie
123,43,🎉🍾🎈
124,9,Every day is Sunday Funday with Lexy!!! 💃👯👑💄 @cool1124
125,52,"Work, work, work, busy, busy! ☕️☕️☕️ @blessedbrewscoffeeshop #blessedbrews #coffeegirls #sisterstrong #saturdaze"
126,20,"When your friends get your weirdness, accept it, and match it. 🍋🙃🤘🏼 #epic #myperson #youwouldntunderstand"
127,5,This place is unreal!!! #japanesegardens #washingtonpark #heavenlyfalls @deeanncooley
128,4,🎶👍🎶 #mcm #ericchurch #country
129,34,Home❤️ #nofilter #zenvibes #colorado
130,25,A little float float on the Rio 🚣🏼 #sisterstrong #colorado #summervibes #havinganicelife
131,14,Feeling risky...
132,12,Enough said.
133,5,#nofilter #oregon #nature #zen #woosah
134,18,This dude is a party animal!!!😜❤️🎸 #elvis #theking #nugget #getonmylevel #weareintrouble #sunsouttonguesout
135,4,A little Farmers Market action. #boulder #saturday #letthejuicingbegin
136,52,
137,25,Shake what your mama gave ya...😎🎲🤑 #winnerwinner #blondieonthehook #sb16
138,6,
139,28,Welcome Home Wine from my favorite little seester!!! 👭🍷👯 @cool1124 #sisterstrong #forevercoolcooleys
140,10,Meanwhile in Boulder... #bruce #frankie #pearlstreet #sistertime #puppylove #attentionwhore @cool1124
141,9,"CO livin' ✅ House hunting success ✅ Loving the new job ✅ You're looking oh so goooood, July!!! 🎉🇺🇸🎉 HAPPY NEW MONTH!!!"
142,5,"You can take the girl out of Mexico, but you can't take the Mexico out of the girl! #wherestom #grinague2015 #takemebacktomexico #mexicoroundtwo"
143,8,#bruce #gentlegiant #greatdanesofinstagram #greatdanesunleashed
144,6,Love being home! 🐮🐴🌾#valleygirl #ranchhands #countrylife #noneighbors
145,7,Breakfast...
146,56,♥️♠️♦️♣️ #idonthateit #igettodothis
147,21,"Happy Birthday @patrickgrinage!!! Let's catch another fish, huh?!? 🎣🐠🐙#bestfriendshusbandinlaw #mexico"
148,8,☕❤☕ #thebean #coffee #sorrynotsorry
149,8,Boom! #repost #countrylife #johnwayne @cool1124 @deeanncooley
150,16,Good times with great people! #weinestes #rooftoprodeo #girlsnight #theseboots #doingcowgirlthings @cool1124
151,93,"Guys. My heart is so full!❤️🎄🎁🐾 My friend is an amazing photographer! If you need family holiday pictures, Caleigh is your girl!!! @cal161616

@bootrugs"
152,16,My.Best.Friend ❤️ Citizen Cope & Counting Crows with @brooke.montague #redrocks #besties #birthweek
153,14,"Thank You, @noosayoghurt, for summarizing my love life in one sentence!!! 😂😂😂👌🏽😜❤️ #flipyolid"
154,15,"Driving 4 hours for coffee isn't an addiction, right?!!! 🙆 Until next time, @blessedbrews! ☕️"
155,13,"Today, I'm thankful for coffee & Colorado. 🗻☕️🙌🏼"
156,65,Funny story. Thanks for the hospitality @mrs.higel && @higel14 🌵🍷🛴💨 #winewednesday #auntieonascooter #mygosh #livingmybestlife
157,6,"Happy Wedding Week, @brooke.montague!!! ❤️❤️❤️ #grinague2015"
158,11,Because on Mondays we snuggle🐾🐾❤️🐾🐾 #bruce #frankie #besties #snuggleshesh @cool1124
159,42,monday night mood 🙏🏼🧘🏼‍♀️🛁 #zenvibes
160,24,Dat view doe 🙌🏼
161,18,☕️ #vibes
162,79,"Happy Birthday to my favorite niece!!! 7 years of Cinco de Leni with you, Princess!!! 💜💖💜"
163,8,💖 A day with the bests. @brooke.montague #sawyerhazel #grinague2015
164,10,FOMO at its finest! I love you @brooke.montague and @patrickgrinage💜⚾️🍺 #fearofmissingout #illneversayno #gorox #myfriendsarebetter #lovethislife #grinague2015 #dbackswho
165,7,Breakfast in bed. Sister knows best!!!! #nodietsaturday #springbreak #coffeeistheanswer
166,3,Boom!
167,25,
168,6,Missing Mammy already!!! 😕 #coloradolove #bruce #greatdane
169,9,Happy life! #florida #beachbum #summer
170,14,#regram @cool1124 Happy August 10th. #sisterstrong #celebration #happybirthday
171,53,🍷🦀🦐 @cool1124
172,64,
173,16,Dat view doe 🙌 @cool1124 #epra #rooftoprodeo #weinestes #cowboysarelife
174,22,#nightcap
175,14,#truelife haha 😴😴😴
176,41,🙌🏽
177,4,We made it to Arkansas!!! #crosscountry #roadtrip #CObound #instahappy
178,81,
179,17,Marcie would die... 😖🙈🐊 @cool1124 #croclife #itaintpretty
180,15,Happy Last 2016 New Month!!! I hope 2017 knows what she's getting herself into... 😜😬😎😈 #bigshoestofill #bestyearyet #bringiton2017
181,16,Cow dog...literally. 🐮🐶 #citycow #countrydog
182,7,Camp out with this chick! 🌙⭐️⛺️#mondaynightslumberparty #lenirae #doingauntiethings
183,12,Dinner date with this little lady and her more-than-amazing parents!!! #sawyerhazel #love
184,7,Goals are set! #100milechallenge #getfit #instahappy #motivation
185,13,Coffee Date with Mama @blessedbrews! ☕️❤️☕️ #mycuprunnethover #literally
186,11,Looking back on my summer like... 😘😎💁 #yolo #havinganicelife #bestyet #butdoesitsmokethoughbrah #whatsauceyouget #colorado
187,15,Game Day Shenanigans! 🍻👊🏈 #lenirae #elvis #auntieday
188,13,Sunday Funday! #downtown #denver #Colorado #cowboyup
189,19,My King 👑 #elvis #doingauntiethings #goodtimes
190,52,"Well, don’t I feel special.😌 Beer + Coffee= ❤️🌵"
191,15,😘💋😘 #makingauntlacejealous #love #lenirae @deeanncooley
192,7,He makes me smile!!! 💓 #bruce #instahappy #countrylife #greatdane
193,12,It's the little things 🙌🏼 #colorado #igettodothis #summervibes
194,54,Stapleton. Enough said... #allamericanroadshow @kristynkp
195,16,🐮🌵 #cowboyup
196,7,❤️❤️❤️ #sisterstrong #elvis #mamasboy #bww #lifeisgood
197,48,
198,18,Football party with these two heartbreakers. 💙💔💙#doingauntiethings #lenirae #elvis #myworld
199,5,#peaceful #colorado #home #nofilter #imrightwhereiwannabe
200,33,Because... #merica 🇺🇸❤️🌟💙 @feldmank5 @deeanncooley
201,18,
202,22,Taking the road less traveled🍂🍃🍁 #robertfrostwouldbeproud #bruce #fallincolorado #itsthelittlethings
203,4,Super Bowl Eve!!! 🏈☝🏈 #pregame #unitedinorange #bronconation #colorado #coorslight
204,48,Happy 29th Birthday to this wild and crazy gypsy soul. You're my best friend! 🔥⛽️🍾🎂 @cool1124 #letsdothisthing
205,56,🙌🏼This is why we live here #nofilter #colorado #mdw17
206,7,Kudos to this Mama of the Groom!💃@dkoenig40
207,4,Are we there yet??? Bruce is not fond of New Mexico! #crosscountry #roadtrip #bruce #CObound
208,44,✌🏼#ontheroadagain
209,71,Say Y E S to things that feed your soul. 🏔🌲🏕🐟 God is so good! 🙌🏽
210,17,Still making memories with the bests! 10 years later... 👌😂❤️ Thanks for coming to visit @mrtarheel12! @cool1124
211,38,Keep em comin!☕️☀️
212,7,✔️💄☕️
213,18,"You've outdone yourself today, Mother Nature! 🙌🏽⛅️⛺️ #colorado #home #lovethislife #sb16 #itsallaboutperspective"
214,3,It's STILL not Friday?!?!!!! Hahaha
215,54,
216,18,"""He"" used to be Bruce...now ""she"" is Caitlyn. So brave! 😂"
217,42,Kinda excited to see where this road takes me 🗻☀️ #newadventure #letsdothisthing #havinganicelife
218,48,We’ll take s’more...🍫😂💜 #myperson #bbb You make my heart full @brooke.montie. So good to finally hug you! Love you!!!
219,50,True.Love.🌶🔥❤️ #fallorado
220,14,Challenge Accepted😉
221,15,Cowgirls Unite #tracylawren e #sistertosister #sisterstrong #countrylivin #keepup @cool1124 @deeanncooley
222,16,"#flashback to that one weekend with snow ❄️, sunsets🌄, and sisters👭!!! @cool1124 #glenwoodsprings #sisterstrong #minivaca"
223,18,Saturday is our favorite day! 🗻🐾👌 #bruce #mymainsqueeze #picnicinthepark #colorado
224,50,Coffee date with my favorite boy ☕️❤️☕️ #theking #elvis #auntieday
225,26,Favorite time of the day! #nofilter #sunset #colorado #glenwoodsprings #itsthelittlethings
226,67,"Happy Mother’s Day, Mama! I guess I’ll do what you say today. Love you!!!💖💕💖 @deeanncooley"
227,5,Obsessed with this new album 🙌 #ericchurchislife #gointochurch #ec #blondeswhoarecountry @cool1124
228,16,#truth Trading in the👙☀️ for👗👓
229,55,❤️Auntie life is the best life.❤️ @brandi719 #leni #oaklyn
230,18,When horse meets horse🐾🐴
231,46,
232,64,Nothing bad happened today. 🇺🇸🏕🎣☀️#newdaynewthings #outdoorsyaf
233,13,💎Happy Last Week of School!💎 140 essays graded ✔️ grades finalized ✔️ classroom being packed and cleaned ✔️
234,24,This chick is my favorite!!! 💋💄💅🏼 #lenirae #auntieday #girlsday
235,19,Hops & Handrails 🏂🍻🏂 #longmont #lefthandbrewery #hopsandhandrails
236,11,These kids are killing me today! 😂😂😂😂😂😂 #teacherprobs #tryingnottolaugh #iloveyoufriday
237,23,Super Bowl ready with my girls!!! 🏈💙🔶💙@blhn10 @kristynkp @brooke.montague #sb50 #weareBRONCOS #gobroncos #unitedinorange #broncoscountry
238,27,"Moving sucks, but the change that comes with it doesn't. 📦#likeaboss #letsdothisthing @cool1124"
239,16,Get wrecked 🙌 #canilive #mylife
240,15,Even Mother Nature is smiling today!!! 💋 #happyfriday #leafwithlipstick #cheerstotheweekend
241,8,💄💄💄
242,16,"🙌 Love it up here! Thanks, @jswayze44 for the awesome weekend getaway! 🗻🏂🎿#colorado #glenwoodsprings"
243,9,Gettin our tan on! #coloRADo #lenirae #instahappy
244,28,😂 Happy New Month!!! #nevergetsold
245,67,
246,30,#businesstrip in the cutest little town. #coffeechicks #deuchutesblackbutte #wegettodothis
247,33,6 years ago. Same motto.🤠🐄💃🏼 (atleast I’m consistent😜) #cowboystobedancedwith #cowboychristmas #favoritetimeofyear #livingmybestlife #memories #manifesting
248,41,Soul Sunday🖤
249,11,"Happy New Month! Let's do this, Broncos!!! 🔹🔸🏈🔸🔹 #unitedinorange #bleedorangeandblue #broncosnation #havinganicelife"
250,20,Football is upon us!!! 🏈❤️🙌 #gobroncos #bleedorangeandblue #denver #colorado @brooke.montague
251,4,"Heeeello Portland, Oregon!!! @deeanncooley @blessedbrews #nofilter #coffeefest #vaca"
252,6,"Day 1: Goal is by August 12, 2013. #100milechallenge #beginners #getfit #bruce"
253,16,"If it can't be fixed with a cold one, country music, and cowboy boots then it can't be fixed. 🙌 @cool1124 #theseboots #sisterstrong #colorado #shaniatwain"
254,46,"🥃👯‍♀️🥃 Happy Birthday, @rheagan_dollar!!!"
255,44,
256,48,Take me back☀️🌵🎲 #tbt #talkthirtytome @cool1124 @deeanncooley
257,28,Never a bad time with this chick! 🏌🏼⛳️🖤 #bb #dirtythirtyandahalf #macey #meggacey @megg_sand
258,43,First selfie in the new ride! I'm in love!!! ❤️ I don't know what to do with my hand without shifting... 🙈 #babe #upgrade #adulting
259,28,
260,8,My first corked beer-- ever!!! Cheers! @dan_manz #thanksneighbor #firstsnowcelebration
261,29,Life's truest happiness is found in the friendships we make along the way // 🐛•••🦋 #bb @megg_sand
262,16,This.is.me! 😇 #sorrynotsorry #nightcap
263,12,"💙🔶💙🔶 #Repost with @repostapp. @cool1124 ・・・
Swag. #pfm #blessed #superbowlready"
264,7,Ridin dirty! #frank #shotgun #doingauntiethings
265,7,...but all 145 essays are graded. 😂😂😂😂 #currentlymylife #teacherprobs #readyfortheweekend #takemebacktomexico
266,17,😂😂😂 Happy Friday! 👍#dancemovesonpoint #fridayfunday #celebrate @cool1124
267,55,"At least I know what I'll look like when I grow up 👯Happy Birthweek, Mama!!!🤓 Get ready to celebrate! 🎉🎈🍸 @deeanncooley"
268,19,Salida Vibes ✌️ #colorado #sundaze
269,3,"I hate food pics, but this was waiting for me when I got home late from Parent/Teacher Conferences! Best.fiance.ever!!!!! #yummm"
270,47,Happy Last New Month 2018!!!🎉💃🏼🥂 ...when sister is pregnant and you wanna celebrate at work.🤘🏼#roseallday
271,132,My little sister got married!💍💃🏼🍻 #herecomesahigel
272,7,Current Mood 😂 He's my favorite 😂❤️😎 I have a thing for people who can laugh! #jimmyfallon #myfavorite #laughtercureseverything #smokeshow
273,12,"Got to meet, listen to, and be motivated by this guy, Lon LaFlamme!!! #nationalroasteroftheyear #dillanoscoffee #halloffame @blessedbrews @deeanncooley"
274,17,Business Trip with the Boys🌆🎲🏀💁🏼 #nocomplaintshere
275,81,"Happy Dirty 30 to my Best Friend!!! Love you with my whole heart, Seester!!!! Let’s make today extra dirty!!!! 🎂🌵🍻🍸🖤 Cheers!!! @mrs.higel #talkthirtytome #extradirtythirty #thatsfair #rawr #happybirthdaymrpresident"
276,9,👍
277,10,Doing cowgirl things. #ilovemilk #costatefair #theseboots
278,60,Party Mode iy yiii yiii 🎉🎂🎈🤙🏽🔥👨🏻 #pab #happybirthdaymama
279,16,Let the festivities begin. 👑❤️🇺🇸 #elvis #theking #nugget #happy4th
280,15,💯
281,5,✌❤♻ #bethechange
282,22,I have the best work friends!!! Thanks @megg_sand for the encouragement! I couldn't do it without you!!! ❤️💪🏼
283,8,Confession: I got a bath last night so the first thing I did at the park was roll in the mud! #bruce #outofcontrol #greatestdane
284,8,Then (Feb 2012) and Now (July 2013). My baby is all grown up :) #bruce #love #greatdane #greatdanesofinstagram
285,2,Happy Birthday!!! @miirandacollett 🎉🎉🎉
286,33,#summervibes ✌🏼
287,14,Happy #🍊friday !!! @hanataylu @9newsdenver #unitedinorange #orangefriday #denverbroncos #weareBRONCOS
288,25,🏆🏅🏆 #aretherecornfieldsinnebraska #nohasstag #beckiewiththegoodhair #snapbacksarelife #teamcreepers
289,43,
290,64,Summer Vibes🕶☀️🌺 #byefelicia
291,19,How else do you start Auntie Day? ☕️❤️👍🏽 #lenirae #auntieday #coffeedate #minivaca
292,21,So much to be thankful for! 🦃🍗🏃🏽#turkeytrot #colorado #lenirae #lovethislife
293,12,Loving this snowy day off!!! Snuggled up with coffee in hand! 💖❤️💖
294,9,Omaha! Omaha!
295,45,I have the best idea. 🥃
296,21,🐛••• 🦋 #zenvibes #sundaze
297,20,So...I got to shoot guns at work today! 🎯🔫 #ineverhitthetarget #ineedtopractice #paidtoplay
298,7,We'll have the coolest nephew and be the best uncles ever!!!! #cannotwait #elvis @cool1124
299,17,Enrichment for Teachers...✏️🍎🤓
300,15,
301,45,🥃🥃🥃 no words.🙌🏽
302,6,Had to take this guy to Urgent Care tonight for his belly issues. 😷 #bruce #anothermedicalbill #singlemom #greatestdane
303,14,"In honor of #nationalsiblingday!!! Cheers to my best friends, ride or dies, and the only people who truly share my craziness! I love you, seesters! 😘👭❤️ #sisterstrong #cooleysforlife"
304,11,Current mood 💃😎💃 #dancemovesonpoint #kidpresident #lovethislife
305,15,Weekend shenanigans with my favorite girr! #lenirae #auntieday #doingauntiethings #retailtherapy
306,31,
307,19,Beach Day 👙😎🌳 #lenirae #doingauntiethings #colorado #summerlove
308,6,❄️🗻❄️ #colorado #homesweethome
309,12,#tbt to a couple of weeks ago. This is what happens when you're in Auntie's arms!!! 💓 #elvis #theking #myman #imtired #nephew
310,2,Oklahoma City sunset #crosscountry #roadtrip #beautiful #Godswork
311,13,Love this chick! ❤️👭😎 @cool1124 #sisterstrong
312,23,💖🎶Love is my religion🎶💖 #bebetter #livesimply #love #mymantra
313,20,This is where the magic happens! Haha Officially ready for school to start tomorrow! My heart is happy after seeing some of my students tonight at the Back to School BBQ! ❤️❤️❤️ My job>your job! 🍎✏️📓
314,21,Happy Garth Brooks Day!!! 🎶💃🎶 #theseboots #country #girlsday #sisterstrong
315,5,Famous BBQ in Memphis. #roadtrip #yum #instahappy
316,62,BFF💖 #bruce #greatestdane
317,10,#goals #nightcap #truth
318,7,Best.Day.Ever! #nofilter #beachbum #florida
319,7,💍🍷👰 #grinague2015 #bride #weddingday @brooke.montague
320,20,"Super Bowl Bound 🏆 Go Broncos!!! #letvondance #Repost @mama_jlt with @repostapp.
・・・
#broncoscountry"
321,12,What a stud 😍 #bruce #mymainsqueeze #colorado
322,17,Therapy day!!! #sundayfunday #siestakey
323,8,This girl #lenirae #love #instahappy
324,68,"Happy Wedding Week seester @cool1124 !!! 💍 You always have been and always will be my best friend! I’m so happy for you! Can’t wait to stand next to you Saturday— for the first time in history, we won’t be holding hands! 👯‍♀️Cheers! #herecomesahigel #mysistersgettingmarried"
325,15,OMG😂😂😂😂 ...and this is why I love sports!😜
326,79,Hooley Christmas🎄🥩🍻 @higel14 @deeanncooley @mrs.higel
327,17,Time to celebrate!! CHAMPS!!! 👏🏼💙🔶🏈☝🏼
328,60,🌵#lovethislife
329,48,"Oh, Peanut. 🌵😎☀️"
330,18,Moving Day with this chick! 🚛🏠😅 @cool1124
331,9,My kind of love!!! ❤
332,53,Golfin🏌🏽‍♀️in Kansas w/ @ropevernon12 😎🍻#sundayfunday
333,16,Secretly hoping they all get away.😱 #flyfarfarawayfromhere
334,13,"One of my amazing students worked the opening shift as a barista this morning for ""Take Your Child To Work Day"" and brought me this! 👌☕️😍🙌 #browniepoints #mademyday #ilovemyjob #caribou #coffee"
335,2,True life!
336,39,Happy Fathers Day to my mom-- she does it all! 🐾❤️🐾 hahaha #singlemom #daddyissues
337,50,Adventures with @cal161616 💖
338,79,
339,21,Rocky Mountain High 🏔🍃🍻 @coorsbanquet #colorado #zapata #summervibes #adventure
340,48,"Once a Falcon, always a Falcon.❤️🏈❤️ Go Centauri!!! #statechampionship"
341,24,"Bahahahhaha #guilty 🙋🏼 This teacher life is hard, ok! #thestruggleisreal #merica"
342,20,😂😂😂 #middleschoolprobs #thestruggleisreal #imfine #happyfriday
343,14,😂😂😂 #goals
344,23,This girl and the Broncos have my whole heart! ❤️🏈💄 #lenirae #unitedinorange #gameday #auntieday
345,11,Date night. Bruce loves it here! 😍🌳🌲🌾#nofilter #colorado
346,7,Loving this city!!! #portland #fall
347,18,💆 #motivationmonday
348,13,☕️❤️☕️ #coffeelove #magicbeans #happymonday
349,4,Starting the day off right @blessedbrews. ☕❤☕. #lenirae #coffeedate #auntie #perfection
350,11,"Too much...but so funny!!! 😂 Thanks for the reminder, @cool1124! #💀 #itcouldbeworse"
351,62,Cheers! 😎 #nationaltequiladay
352,7,
353,16,"Thanks, @cool1124! 😂😎💃🎉#birthdayshenanigans #aprilfools #somanyjokes"
354,7,On the road again...
355,4,I'm going to miss my Florida crew! 😔 Cheers to good times with great people!!! 💃❤👍 #regram @fsudgk @mlleathers @epage319
356,14,We're basic 😉 #starbucks #pupuccino #dogparktreats #sundayfunday #bruce #mymainsqueeze
357,22,
358,77,"If you can’t handle the bleach, stay out of the salon. 💁🏼‍♀️ [[caption cred: @bessicajaker]] Not everyone was raised with Kim Cooley as a dad, and it shows. 😈🖤😘"
359,47,I mean... I think we look pretty!🎄🎁😂 📸: @mrs.higel
360,3,Sunset in my neck of the woods! #fullmoon #makesmykidscrazy #gorg
